task,feature_set,model,n_train,n_val,n_test,validation_threshold,validation_net_bps,validation_n_trades,validation_objective,auroc,auprc,f1,balanced_accuracy,brier_score,net_bps_captured,hit_rate_above_cost,false_positive_cost,n_trades,final_pnl_usd,max_drawdown_usd,sharpe_ratio
executable_arb_q10000_1m,price_only,no_trade,26748,11040,15247,0.5,,0,total_pnl_min25trades,0.5,0.034629763232111234,0.0,0.5,0.034629763232111234,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_only,price_threshold_10bps,26748,11040,15247,0.05,-59.74,1252,total_pnl_min25trades,0.5738227826536305,0.04352818037403569,0.1044822256568779,0.5738227826536305,0.19000459106709516,-50.18848939283205,0.06243073513114149,-66.5232079467379,2707,-135860.24078639614,135860.24078639614,-163.65893240014097
executable_arb_q10000_1m,price_only,price_threshold_25bps,26748,11040,15247,0.05,45.15,116,total_pnl_min25trades,0.507421028170145,0.03522621427276865,0.05593536357986327,0.507421028170145,0.09962615596510789,-29.55763230914597,0.041628122109158186,-37.56766144010476,1081,-31951.80052618673,33829.450396690074,-93.32251405702048
executable_arb_q10000_1m,price_only,gross_arb_threshold,26748,11040,15247,0.05,27.08,125,total_pnl_min25trades,0.5154671502716547,0.036397358271846834,0.06495726495726496,0.5154671502716547,0.07175182003016987,-87.84525301210377,0.059190031152647975,-109.70360217868189,642,-56396.65243377066,63980.42283893984,-101.34781326444002
executable_arb_q10000_1m,price_only,last_value,26748,11040,15247,0.95,-76.64,4407,total_pnl_min25trades,0.5697745338430846,0.08748280464242969,0.13928948294055576,0.6155861471567362,0.29152506872958084,-66.04510890381269,0.08552915766738661,-95.15269525021027,2315,-152894.42711232667,199157.69113954876,-154.2072368943716
executable_arb_q10000_1m,price_only,rolling_mean,26748,11040,15247,0.5,,0,total_pnl_min25trades,0.5,0.034629763232111234,0.0,0.5,0.034629763232111234,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_only,ar1,26748,11040,15247,0.5,,0,total_pnl_min25trades,0.5827625394511732,0.045698863436975413,0.0946421587798201,0.5816022940870077,0.2902019795189525,-76.3848275687514,0.05276929786306149,-94.60204315357369,4586,-350300.81923029386,407215.2325200038,-286.2771372318633
executable_arb_q10000_1m,price_only,ridge,26748,11040,15247,0.5,,0,total_pnl_min25trades,0.5,0.034629763232111234,0.0,0.5,0.034629763232111234,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_only,lasso,26748,11040,15247,0.5,,0,total_pnl_min25trades,0.5,0.034629763232111234,0.0,0.5,0.034629763232111234,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_only,lgbm,26748,11040,15247,0.5,,0,total_pnl_min25trades,0.5,0.034629763232111234,0.0,0.5,0.034629763232111165,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_only,xgb,26748,11040,15247,0.5,,0,total_pnl_min25trades,0.5,0.034629763232111234,0.0,0.5,0.03462969397360068,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_only,oracle,26748,11040,15247,0.5,,0,total_pnl_min25trades,1.0,1.0,1.0,1.0,0.0,224.97674348469323,1.0,nan,528,118787.720559918,0.0,117.59652208882186
executable_arb_q10000_1m,price_plus_book,no_trade,26748,11040,15247,0.5,,0,total_pnl_min25trades,0.5,0.034629763232111234,0.0,0.5,0.034629763232111234,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_plus_book,price_threshold_10bps,26748,11040,15247,0.05,-59.74,1252,total_pnl_min25trades,0.5738227826536305,0.04352818037403569,0.1044822256568779,0.5738227826536305,0.19000459106709516,-50.18848939283205,0.06243073513114149,-66.5232079467379,2707,-135860.24078639614,135860.24078639614,-163.65893240014097
executable_arb_q10000_1m,price_plus_book,price_threshold_25bps,26748,11040,15247,0.05,45.15,116,total_pnl_min25trades,0.507421028170145,0.03522621427276865,0.05593536357986327,0.507421028170145,0.09962615596510789,-29.55763230914597,0.041628122109158186,-37.56766144010476,1081,-31951.80052618673,33829.450396690074,-93.32251405702048
executable_arb_q10000_1m,price_plus_book,gross_arb_threshold,26748,11040,15247,0.05,27.08,125,total_pnl_min25trades,0.5154671502716547,0.036397358271846834,0.06495726495726496,0.5154671502716547,0.07175182003016987,-87.84525301210377,0.059190031152647975,-109.70360217868189,642,-56396.65243377066,63980.42283893984,-101.34781326444002
executable_arb_q10000_1m,price_plus_book,last_value,26748,11040,15247,0.95,-76.64,4407,total_pnl_min25trades,0.5697745338430846,0.08748280464242969,0.13928948294055576,0.6155861471567362,0.29152506872958084,-66.04510890381269,0.08552915766738661,-95.15269525021027,2315,-152894.42711232667,199157.69113954876,-154.2072368943716
executable_arb_q10000_1m,price_plus_book,rolling_mean,26748,11040,15247,0.5,,0,total_pnl_min25trades,0.5,0.034629763232111234,0.0,0.5,0.034629763232111234,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_plus_book,ar1,26748,11040,15247,0.5,,0,total_pnl_min25trades,0.5827625394511732,0.045698863436975413,0.0946421587798201,0.5816022940870077,0.2902019795189525,-76.3848275687514,0.05276929786306149,-94.60204315357369,4586,-350300.81923029386,407215.2325200038,-286.2771372318633
executable_arb_q10000_1m,price_plus_book,ridge,26748,11040,15247,0.5,,0,total_pnl_min25trades,0.5,0.034629763232111234,0.0,0.5,0.034629763232111234,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_plus_book,lasso,26748,11040,15247,0.5,,0,total_pnl_min25trades,0.5,0.034629763232111234,0.0,0.5,0.034629763232111234,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_plus_book,lgbm,26748,11040,15247,0.5,,0,total_pnl_min25trades,0.5,0.034629763232111234,0.0,0.5,0.034629763232111165,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_plus_book,xgb,26748,11040,15247,0.5,,0,total_pnl_min25trades,0.5,0.034629763232111234,0.0,0.5,0.03462969397360068,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_plus_book,oracle,26748,11040,15247,0.5,,0,total_pnl_min25trades,1.0,1.0,1.0,1.0,0.0,224.97674348469323,1.0,nan,528,118787.720559918,0.0,117.59652208882186
executable_arb_q10000_1m,price_book_frag,no_trade,26748,11040,15247,0.5,,0,total_pnl_min25trades,0.5,0.034629763232111234,0.0,0.5,0.034629763232111234,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_book_frag,price_threshold_10bps,26748,11040,15247,0.05,-59.74,1252,total_pnl_min25trades,0.5738227826536305,0.04352818037403569,0.1044822256568779,0.5738227826536305,0.19000459106709516,-50.18848939283205,0.06243073513114149,-66.5232079467379,2707,-135860.24078639614,135860.24078639614,-163.65893240014097
executable_arb_q10000_1m,price_book_frag,price_threshold_25bps,26748,11040,15247,0.05,45.15,116,total_pnl_min25trades,0.507421028170145,0.03522621427276865,0.05593536357986327,0.507421028170145,0.09962615596510789,-29.55763230914597,0.041628122109158186,-37.56766144010476,1081,-31951.80052618673,33829.450396690074,-93.32251405702048
executable_arb_q10000_1m,price_book_frag,gross_arb_threshold,26748,11040,15247,0.05,27.08,125,total_pnl_min25trades,0.5154671502716547,0.036397358271846834,0.06495726495726496,0.5154671502716547,0.07175182003016987,-87.84525301210377,0.059190031152647975,-109.70360217868189,642,-56396.65243377066,63980.42283893984,-101.34781326444002
executable_arb_q10000_1m,price_book_frag,last_value,26748,11040,15247,0.95,-76.64,4407,total_pnl_min25trades,0.5697745338430846,0.08748280464242969,0.13928948294055576,0.6155861471567362,0.29152506872958084,-66.04510890381269,0.08552915766738661,-95.15269525021027,2315,-152894.42711232667,199157.69113954876,-154.2072368943716
executable_arb_q10000_1m,price_book_frag,rolling_mean,26748,11040,15247,0.5,,0,total_pnl_min25trades,0.5,0.034629763232111234,0.0,0.5,0.034629763232111234,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_book_frag,ar1,26748,11040,15247,0.5,,0,total_pnl_min25trades,0.5827625394511732,0.045698863436975413,0.0946421587798201,0.5816022940870077,0.2902019795189525,-76.3848275687514,0.05276929786306149,-94.60204315357369,4586,-350300.81923029386,407215.2325200038,-286.2771372318633
