task,feature_set,model,n_train,n_val,n_test,validation_threshold,validation_net_bps,validation_n_trades,validation_objective,auroc,auprc,f1,balanced_accuracy,brier_score,net_bps_captured,hit_rate_above_cost,false_positive_cost,n_trades,final_pnl_usd,max_drawdown_usd,sharpe_ratio
executable_arb_q10000_5m,price_only,no_trade,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_only,last_value,19837,11354,15514,0.95,-83.4,7585,total_pnl_min25trades,0.737140902872777,0.1041958041958042,0.11782537067545305,0.5421682626538987,0.8929205479457751,-83.7163725533858,0.03704222393389819,-95.57519510412097,14281,-1195553.5164349067,1195553.5164349067,-487.7831255068774
executable_arb_q10000_5m,price_only,rolling_mean,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_only,ar1,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.538030095759234,0.062074711845577,0.1146374302750529,0.5277359781121751,0.8842458425757888,-85.11444238309029,0.035979051894171256,-96.67237286549637,14703,-1251437.6463585792,1250438.6463585792,-508.5425734115893
executable_arb_q10000_5m,price_only,ridge,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_only,lasso,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_only,lgbm,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976555,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_only,xgb,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625255383261895,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_only,oracle,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.7958612975391499,0.6152497318579827,0.7434996486296557,0.7958612975391499,0.023527136779682867,224.56817889786163,1.0,nan,529,118796.56663696877,0.0,116.56258563930301
executable_arb_q10000_5m,price_plus_book,no_trade,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
